name,iso3c,year,pop,births,tfr,sex_ratio,deaths,e0,imr,net
Pakistan,PAK,2000,154879.127,5659.445,5.352,108,1378.251,61.903,86.185,252.869
Pakistan,PAK,2001,159270.907,5687.528,5.182,108.1,1383.304,62.241,84.235,-54.727
Pakistan,PAK,2002,163222.549,5693.696,5.012,107.9,1386.145,62.556,82.407,-653.758
Pakistan,PAK,2003,167110.248,5731.005,4.894,107.7,1390.286,62.834,80.743,-219.118
Pakistan,PAK,2004,171286,5688.373,4.685,107.8,1393.802,63.097,79.175,-64.669
Pakistan,PAK,2005,175453.212,5770.093,4.595,107.9,1475.668,62.416,78.758,-189.899
Pakistan,PAK,2006,179682.69,5958.562,4.589,107.3,1420.199,63.624,76.321,-183.933
Pakistan,PAK,2007,184493.231,6136.679,4.554,107.4,1446.377,63.807,74.946,576.349
Pakistan,PAK,2008,189499.113,6363.985,4.515,107,1478.131,64.002,73.513,-140.746
Pakistan,PAK,2009,194376.534,6532.79,4.465,106.7,1504.761,64.206,72.145,-18.298
Pakistan,PAK,2010,199239.047,6679.478,4.398,106.3,1532.271,64.378,70.711,-431.902
Pakistan,PAK,2011,203746.065,6732.852,4.305,106.1,1543.475,64.659,69.043,-890.633
Pakistan,PAK,2012,207667.125,6745.039,4.204,105.8,1553.679,64.883,67.419,-1647.989
Pakistan,PAK,2013,211073.978,6733.732,4.125,105.7,1557.086,65.129,65.772,-1906.319
Pakistan,PAK,2014,214264.647,6707.146,4.055,105.6,1558.21,65.374,64.086,-2037.92
Pakistan,PAK,2015,217290.883,6670.207,3.988,105.5,1556.589,65.641,62.393,-2172.162
Pakistan,PAK,2016,220138.869,6594.506,3.902,105.5,1549.59,65.943,60.662,-2290.411
Pakistan,PAK,2017,223273.967,6639.809,3.9,105.5,1549.53,66.223,58.961,-1574.585
Pakistan,PAK,2018,226928.892,6658.753,3.855,105.5,1554.982,66.481,57.279,-1309.611
Pakistan,PAK,2019,230800.899,6689.991,3.81,105.5,1562.917,66.729,55.626,-1177.22
Pakistan,PAK,2020,235001.746,6726.852,3.765,105.5,1715.724,65.701,53.993,-559.291
Pakistan,PAK,2021,239477.801,6797.293,3.72,105.5,1731.352,65.773,52.384,-565.673
Pakistan,PAK,2022,243700.667,6855.375,3.662,105.5,1587.284,67.417,50.916,-1322.625
Pakistan,PAK,2023,247504.495,6882.058,3.605,105.5,1600.313,67.649,49.363,-1619.557
Sri Lanka,LKA,1950,7811.047,280.651,5.462,104.4,148.586,53.169,103.997,7.785
Sri Lanka,LKA,1951,7956.334,289.322,5.461,104.4,141.811,53.981,100.325,3.218
Sri Lanka,LKA,1952,8111.56,296.067,5.431,104.4,135.169,54.859,96.747,-1.169
Sri Lanka,LKA,1953,8275.144,302.216,5.393,104.4,129.484,55.65,93.25,-5.301
Sri Lanka,LKA,1954,8445.935,307.274,5.35,104.5,124.285,56.439,89.847,-8.834
Sri Lanka,LKA,1955,8623.331,312.004,5.308,104.4,119.665,57.178,86.522,-11.698
Sri Lanka,LKA,1956,8807.219,316.297,5.262,104.4,115.433,57.895,83.233,-13.735
Sri Lanka,LKA,1957,9000.996,327.5,5.337,104.4,112.241,58.535,80.009,-14.836
Sri Lanka,LKA,1958,9208.817,339.094,5.404,104.4,108.967,59.28,76.569,-14.903
Sri Lanka,LKA,1959,9430.152,347.545,5.414,104.3,106.065,59.971,73.275,-14.024
Sri Lanka,LKA,1960,9661.389,350.999,5.352,104.3,103.367,60.602,70.219,-12.61
Sri Lanka,LKA,1961,9899.372,352.1,5.24,104.2,101.014,61.158,67.504,-10.144
Sri Lanka,LKA,1962,10143.754,356.064,5.177,104.2,99.345,61.627,65.207,-8.909
Sri Lanka,LKA,1963,10395.04,361.121,5.118,104.2,98.246,62.031,63.309,-8.118
Sri Lanka,LKA,1964,10653.397,367.218,5.057,104.1,97.643,62.376,61.692,-7.614
Sri Lanka,LKA,1965,10916.965,369.071,4.934,104.1,96.648,62.793,60.062,-7.249
Sri Lanka,LKA,1966,11183.928,371.564,4.828,104.1,96.01,63.156,58.589,-6.794
Sri Lanka,LKA,1967,11457.328,380.3,4.787,104,95.563,63.556,57.159,-6.696
Sri Lanka,LKA,1968,11736.088,382.157,4.658,104,95.52,63.869,55.818,-7.163
Sri Lanka,LKA,1969,12013.858,381.866,4.499,104,95.646,64.138,54.701,-10.152
Sri Lanka,LKA,1970,12287.11,382.894,4.387,104,96.168,64.352,53.649,-16.299
Sri Lanka,LKA,1971,12551.91,379.454,4.266,104,98.261,64.24,52.766,-22.021
Sri Lanka,LKA,1972,12809.205,380.516,4.156,104,98.017,64.625,51.893,-27.071
Sri Lanka,LKA,1973,13060.916,377.411,4.001,103.9,98.826,64.785,50.885,-30.582
Sri Lanka,LKA,1974,13305.693,375.065,3.855,103.8,99.536,64.966,49.681,-33.979
Sri Lanka,LKA,1975,13548.984,381.947,3.816,103.8,99.448,65.355,48.02,-37.475
Sri Lanka,LKA,1976,13796.77,390.804,3.783,103.9,98.992,65.84,46.05,-41.258
Sri Lanka,LKA,1977,14049.371,398.213,3.741,104,98.175,66.391,43.782,-45.383
Sri Lanka,LKA,1978,14310.128,415.361,3.81,104.2,98.317,66.844,41.532,-50.189
Sri Lanka,LKA,1979,14579.614,426.916,3.822,104.3,97.126,67.514,38.803,-57.683
Sri Lanka,LKA,1980,14847.974,424.706,3.725,104.4,96.559,68.006,36.261,-63.541
Sri Lanka,LKA,1981,15099.414,424.83,3.649,104.5,96.738,68.38,33.761,-89.824
Sri Lanka,LKA,1982,15286.567,396.732,3.32,104.4,96.704,68.665,31.312,-163.987
Sri Lanka,LKA,1983,15388.794,375.766,3.114,104.4,97.988,68.726,29.029,-209.362
Sri Lanka,LKA,1984,15441.86,362.742,3.006,104.5,99.572,68.761,26.595,-225.45
Sri Lanka,LKA,1985,15544.154,348.54,2.895,104.5,100.717,68.881,24.43,-80.95
Sri Lanka,LKA,1986,15731.256,336.476,2.743,104.6,102.688,68.962,22.583,-26.46
Sri Lanka,LKA,1987,15916.576,331.586,2.644,104.6,105.171,69.009,21.02,-63.105
Sri Lanka,LKA,1988,16078.621,327.043,2.565,104.6,107.851,68.995,19.815,-58.415
Sri Lanka,LKA,1989,16248.557,334.326,2.578,104.5,121.928,67.284,20.616,-33.305
Sri Lanka,LKA,1990,16352.458,335.791,2.541,104.4,111.344,69.239,18.337,-195.736
Sri Lanka,LKA,1991,16475.354,332.081,2.514,104.2,113.954,69.131,17.978,-1.047
Sri Lanka,LKA,1992,16739.284,335.74,2.487,104.1,113.508,69.619,17.585,88.542
Sri Lanka,LKA,1993,17025.918,340.144,2.438,104.1,113.879,70.049,17.206,36.232
Sri Lanka,LKA,1994,17275.773,344.907,2.405,104.1,116.01,70.211,16.819,8.323
Sri Lanka,LKA,1995,17564.068,344.69,2.353,104.1,122.734,69.746,16.404,117.416
Sri Lanka,LKA,1996,17905.018,340.97,2.285,104.2,125.677,69.841,16.072,127.236
Sri Lanka,LKA,1997,18248.2,336.714,2.215,104.4,128.522,69.934,15.407,135.636
Sri Lanka,LKA,1998,18596.003,331.32,2.136,104.5,130.273,70.134,14.85,150.724
Sri Lanka,LKA,1999,18944.731,338.438,2.142,104.5,131.551,70.427,14.284,138.799
Sri Lanka,LKA,2000,19293.054,355.04,2.213,104.6,127.969,71.179,13.741,123.894
Sri Lanka,LKA,2001,19600.362,371.424,2.283,104.6,127.045,71.804,13.247,19.273
Sri Lanka,LKA,2002,19805.752,379.721,2.31,104.5,126.881,72.271,12.747,-105.718
Sri Lanka,LKA,2003,19951.521,380.93,2.301,104.6,128.93,72.442,12.403,-107.573
Sri Lanka,LKA,2004,20087.605,378.17,2.271,104.6,165.638,68.022,16.701,-84.795
Sri Lanka,LKA,2005,20216.524,378.376,2.263,104.7,129.681,73.073,11.326,-118.594
Sri Lanka,LKA,2006,20352.411,383.691,2.292,104.7,134.97,72.825,10.847,-107.045
Sri Lanka,LKA,2007,20492.545,385.456,2.295,104.7,137.177,72.983,10.378,-109.695
Sri Lanka,LKA,2008,20629.378,375.547,2.232,104.7,143.312,72.556,9.942,-97.144
Sri Lanka,LKA,2009,20756.435,365.886,2.179,104.6,165.721,70.298,13.115,-81.13
Sri Lanka,LKA,2010,20879.089,358.011,2.134,104.5,133.68,74.463,9.138,-98.06
Sri Lanka,LKA,2011,21009.048,359.07,2.144,104.4,134.597,74.74,8.798,-90.839
Sri Lanka,LKA,2012,21169.458,363.017,2.173,104.3,133.879,75.187,8.391,-41.955
Sri Lanka,LKA,2013,21358.827,363.696,2.178,104.3,134.376,75.546,8.029,-37.754
Sri Lanka,LKA,2014,21547.456,356.005,2.134,104.3,136.638,75.757,7.641,-33.672
Sri Lanka,LKA,2015,21729.971,348.168,2.09,104.3,139.039,75.99,7.209,-29.797
Sri Lanka,LKA,2016,21910.772,342.918,2.062,104.3,142.269,76.136,6.932,-18.388
Sri Lanka,LKA,2017,22087.522,339.514,2.044,104.3,145.953,76.239,6.691,-22.324
Sri Lanka,LKA,2018,22253.118,337.145,2.033,104.3,148.574,76.485,6.226,-28.607
Sri Lanka,LKA,2019,22410.552,334.362,2.022,104.4,151.041,76.698,5.992,-28.426
Sri Lanka,LKA,2020,22561.807,331.17,2.007,104.4,153.684,76.928,5.716,-29.875
Sri Lanka,LKA,2021,22700.372,328.525,1.995,104.4,169.414,76.278,5.509,-29.586
Sri Lanka,LKA,2022,22834.965,326.112,1.984,104.4,159.011,77.3,5.297,-27.435
Sri Lanka,LKA,2023,22971.617,324.102,1.974,104.4,162.453,77.483,5.098,-28.011
